run,lumi,event,is_SL,is_DL,lep1_pt,lep1_eta,lep1_phi,lep1_iso,lep1_pdgId,lep2_pt,lep2_eta,lep2_phi,lep2_iso,lep2_pdgId,mll, mll_passed,jet1_pt,jet2_pt,jet3_pt,jet4_pt,jet1_CSVv2,jet2_CSVv2,jet3_CSVv2,jet4_CSVv2,MET_pt,MET_phi,met_passed,n_jets,n_btags,bWeight,ttHFCategory,final_discriminant1,final_discriminant2,n_fatjets,pt_fatjet_1,pt_fatjet_2,pt_nonW_1,pt_nonW_2,pt_W1_1,pt_W1_2,pt_W2_1,pt_W2_2,pt_top_1,pt_top_2,m_top_1,m_top_2,higgstag_fatjet_1,higgstag_fatjet_2,csv2_fatjet_1,csv2_fatjet_2
1,5306,1057792,1,0,175.814,-1.02086,2.33025,0.00811998,-13,0,0,0,0,0,0,0,77.5025,71.9674,52.8011,49.4384,0.0822284,0.184717,0.992201,0.995226,40.4396,0.660898,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5306,1057805,1,0,66.2419,-0.91839,-1.42315,0.00912138,-11,0,0,0,0,0,0,0,142.589,46.9093,45.2644,40.669,0.942962,0.234614,0.202153,0.89775,107.015,-2.63725,1,6,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5306,1057816,1,0,25.597,-1.80158,-2.71978,0.0054443,-13,0,0,0,0,0,0,0,157.67,154.448,115.168,85.3222,0.990699,0.127004,0.97322,0.438742,101.472,0.241122,1,6,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5306,1057819,1,0,71.8486,1.10544,-2.50987,0.00540485,-11,0,0,0,0,0,0,0,526.683,398.981,306.776,229.39,0.400389,0.703049,0.0723632,0.108704,67.7198,1.34206,1,15,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5306,1057825,1,0,48.5787,0.418796,1.06313,0.0287641,13,0,0,0,0,0,0,0,89.0917,59.0562,47.219,41.5142,0.935879,0.998155,0.58936,0.121438,64.546,-0.122475,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5306,1057829,1,0,37.8209,-0.941945,-0.028027,0.0255917,13,0,0,0,0,0,0,0,134.166,124.217,61.7787,53.1306,0.999836,0.914621,0.318573,0.0604608,22.9785,-0.0373677,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059240,1,0,87.9483,-0.347692,3.13213,0.129325,13,0,0,0,0,0,0,0,177.43,120.861,92.33,58.125,0.944949,0.0727635,0.178411,0.921777,53.7064,-2.58404,1,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059254,1,0,71.7641,1.04105,-1.54848,0.0859503,-13,0,0,0,0,0,0,0,77.3105,58.9031,47.1912,41.5688,0.998842,0.83271,0.999143,0.96885,21.1254,2.88072,0,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059258,1,0,83.9874,-0.15601,2.98251,0.0158341,11,0,0,0,0,0,0,0,289.192,158.338,135.089,88.1142,0.994593,0.999112,0.63021,0.96523,88.1747,-2.116,1,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059289,1,0,104.857,1.59805,0.926992,0.0398808,-11,0,0,0,0,0,0,0,455.13,117.435,65.0236,55.3077,0.958919,0.995645,0.174038,0.140547,216.972,0.833913,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059294,1,0,65.0445,-0.318711,-2.23818,0.006297,13,0,0,0,0,0,0,0,117.595,96.6917,75.72,56.178,0.994992,0.977654,0.138867,0.879178,91.6767,-0.492346,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059297,1,0,116.037,-0.0894712,-1.96985,0.00906448,11,0,0,0,0,0,0,0,119.672,74.8307,58.6342,56.5442,0.968504,0.925543,0.137033,0.172499,107.847,-2.15195,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059307,1,0,47.8272,0.249085,-1.30618,0.0497137,-11,0,0,0,0,0,0,0,147.135,106.331,89.6655,79.729,0.156017,0.896643,0.650179,0.907224,103.947,0.405664,1,7,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059325,1,0,99.5258,-1.09028,0.249463,0.0455558,-13,0,0,0,0,0,0,0,138.523,128.76,110.09,51.1846,0.147393,0.0788439,0.967343,0.910052,92.2063,0.435071,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059348,1,0,168.751,1.22269,-2.03604,0,-11,0,0,0,0,0,0,0,207.892,125.185,125.13,120.311,0.211266,0.986376,0.370203,0.113231,159.233,-2.71535,1,8,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059359,1,0,161.127,-1.15757,1.18371,0.0193012,-13,0,0,0,0,0,0,0,96.6254,72.9411,72.4561,68.3561,0.983701,0.997321,0.998612,0.205174,253.23,-2.20688,1,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059367,1,0,124.787,0.0537348,-2.18457,0.00434339,-13,0,0,0,0,0,0,0,97.152,94.4771,77.6815,45.5537,0.996533,0.998163,0.879157,0.196244,132.516,-0.0837323,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059390,1,0,87.1127,0.736355,-0.89257,0.0539398,-11,0,0,0,0,0,0,0,130.655,108.724,61.2372,56.2217,0.978837,0.978541,0.956716,0.975262,139.159,-0.950778,1,4,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059413,1,0,141.798,0.457152,-0.58324,0,-11,0,0,0,0,0,0,0,236.367,115.995,91.0901,89.4589,0.983654,0.942629,0.125933,0.200585,55.7765,-0.483451,1,7,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059415,1,0,35.9642,0.900298,-2.41403,0.0473228,11,0,0,0,0,0,0,0,90.7288,90.7129,44.8,44.7882,0.998743,0.148017,0.53428,0.182074,66.3143,1.63516,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059416,1,0,53.7852,0.448229,-1.94172,0.0155366,11,0,0,0,0,0,0,0,109.987,95.3878,92.6065,81.7825,0.843427,0.990096,0.990558,0.589769,56.0924,0.136286,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059417,1,0,25.9461,-1.6957,-1.85936,0.0402689,13,0,0,0,0,0,0,0,157.074,81.2136,46.1485,36.6961,0.967147,0.80693,0.968119,0.986402,33.8623,1.82631,0,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059425,1,0,78.8462,-0.708256,0.984912,0,-13,0,0,0,0,0,0,0,150.69,111.733,85.0565,74.8291,0.999552,0.988977,0.410526,0.178731,145.368,1.75789,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5314,1059432,1,0,90.2385,-0.0892797,0.748089,0,-11,0,0,0,0,0,0,0,125.46,120.043,89.674,72.5681,0.552189,0.315765,0.720591,0.869554,71.1919,2.56842,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111098,1,0,46.0431,0.0761158,2.58769,0,-13,0,0,0,0,0,0,0,119.402,103.629,69.1742,56.7034,0.998794,0.974893,0.483318,0.879519,35.7366,-1.61538,0,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111101,1,0,98.0749,-0.145364,-1.52312,0.0422285,-11,0,0,0,0,0,0,0,178.297,161.485,62.9998,41.2748,0.366484,0.979099,0.0897286,0.544886,31.2629,-0.917632,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111104,1,0,67.2889,0.332062,2.9135,0.00889168,-11,0,0,0,0,0,0,0,75.2989,71.6815,57.9385,54.8747,0.833742,0.460844,0.994639,0.980518,89.7834,1.68898,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111129,1,0,43.963,-0.984954,2.93097,0.0488532,-11,0,0,0,0,0,0,0,115.49,79.2097,44.8661,30.5426,0.101668,0.909931,0.99845,0.809041,112.419,-2.84708,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111132,1,0,78.1561,0.627894,-2.05914,0.032675,13,0,0,0,0,0,0,0,137.724,106.19,72.2388,53.5853,0.117887,0.99952,0.565707,0.987233,31.0413,-0.0719542,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111137,1,0,84.1981,0.617442,1.1359,0.0272061,-13,0,0,0,0,0,0,0,434.611,278.128,191.222,102.488,0.99228,0.110464,0.977681,0.141976,123.681,0.409468,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111138,1,0,33.0614,0.943129,-1.53278,0,11,0,0,0,0,0,0,0,81.5688,47.6036,40.161,38.4423,0.66727,0.982315,0.36607,0.98182,51.5549,-1.18448,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111140,1,0,45.349,-0.703891,-1.55222,0.0397111,-13,0,0,0,0,0,0,0,93.3945,57.671,52.8066,44.948,0.67319,0.850732,0.993264,0.928826,61.8854,1.68058,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111141,1,0,72.3595,1.23288,2.10954,0.0871632,-11,0,0,0,0,0,0,0,253.616,136,100.426,95.778,0.608875,0.822252,0.938764,0.948854,34.4536,1.05445,0,9,2,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111152,1,0,66.6024,0.999893,-1.28588,0,13,0,0,0,0,0,0,0,155.023,136.847,104.28,52.9006,0.770957,0.917684,0.985534,0.10402,119.359,-1.38945,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111162,1,0,283.935,-2.05514,1.98651,0.0154095,-11,0,0,0,0,0,0,0,211.093,113.829,93.255,49.6415,0.888741,0.984475,0.546341,0.933814,124.788,0.928705,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111165,1,0,54.2939,-0.0868031,1.25474,0,-11,0,0,0,0,0,0,0,156.13,146.881,113.141,64.8997,0.0455751,0.99966,0.70386,0.280383,37.9946,2.48462,0,8,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111167,1,0,34.338,-1.80745,0.0597667,0.104202,-13,0,0,0,0,0,0,0,108.864,83.9493,68.2984,62.7871,0.997416,0.229951,0.988797,0.631369,67.2783,-1.52984,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111171,1,0,119.6,0.84941,0.333941,0.000730872,-11,0,0,0,0,0,0,0,202.252,90.3404,53.0031,47.1595,0.679185,0.915507,0.20245,0.757932,78.6728,1.00223,1,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111173,1,0,81.4107,0.788392,-0.104882,0.0030202,13,0,0,0,0,0,0,0,158.009,156.439,117.306,65.4074,0.0707275,0.581071,0.921804,0.781539,78.413,2.8594,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111179,1,0,82.4777,-0.399513,-2.93976,0.0102286,11,0,0,0,0,0,0,0,182.173,129.291,86.9416,38.4842,0.142112,0.109583,0.97491,0.950218,30.2321,0.473462,0,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111185,1,0,102.406,0.164651,0.773269,0.119043,-13,0,0,0,0,0,0,0,296.01,234.982,216.796,122.742,0.79065,0.162295,0.0599189,0.996273,53.1769,-0.263923,1,7,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111190,1,0,81.8674,-0.0170399,2.04598,0.0444104,-11,0,0,0,0,0,0,0,140.518,127.35,78.0781,66.1224,0.992951,0.0892541,0.976188,0.863452,20.3837,1.28082,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111204,1,0,42.8479,0.464856,2.21387,0.0483726,13,0,0,0,0,0,0,0,91.1851,87.3295,77.6326,75.1001,0.992038,0.997692,0.0946121,0.947402,105.979,0.362012,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111208,1,0,80.0228,-0.444065,0.137117,0.004348,-11,0,0,0,0,0,0,0,88.7781,58.569,33.2542,32.2692,0.99661,0.889179,0.935833,-0.1,10.8896,3.05933,0,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111220,1,0,42.0745,1.5741,-1.80467,0.0586959,-13,0,0,0,0,0,0,0,166.851,158.144,156.597,119.997,0.0567374,0.0797427,0.125831,0.950576,85.5405,1.91948,1,7,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111228,1,0,81.0899,0.0495291,-0.116169,0.033602,-11,0,0,0,0,0,0,0,269.334,148.252,40.4098,30.1444,0.0956376,0.99597,0.941029,0.15882,62.7643,-1.45702,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111230,1,0,39.606,1.02953,2.73176,0.132731,13,0,0,0,0,0,0,0,140.037,105.761,94.9865,55.4785,0.996007,0.100325,0.283448,0.998445,220.426,2.54389,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111233,1,0,96.5471,-1.43171,2.54162,0.022661,-13,0,0,0,0,0,0,0,113.253,66.868,45.0744,44.2522,0.899387,0.0544079,0.995409,0.0970411,154.615,-2.03709,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111237,1,0,38.4302,-1.7959,-1.02457,0.0204644,-11,0,0,0,0,0,0,0,178.397,138.316,114.859,77.6514,0.998054,0.14635,0.964432,0.706566,61.8912,-2.55166,1,8,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111247,1,0,45.4739,0.122674,-1.75563,0.00465056,-13,0,0,0,0,0,0,0,156.499,94.101,64.1954,42.5018,0.0604964,0.969121,0.967478,0.729855,177.843,-2.99647,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111248,1,0,353.571,-0.230015,0.0635682,0.0278467,-13,0,0,0,0,0,0,0,829.699,212.318,131.529,105.827,0.321021,0.988989,0.994373,0.915699,199.496,0.184196,1,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111251,1,0,64.4746,0.0195286,1.4651,0.0560253,-13,0,0,0,0,0,0,0,87.9789,62.4776,43.6161,40.8369,0.152723,0.998156,0.999668,0.897038,36.0772,2.86228,0,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111253,1,0,63.2578,-0.392248,-1.67137,0.0385804,11,0,0,0,0,0,0,0,158.957,86.8253,65.9656,32.635,0.0924866,0.361162,0.996017,0.16056,31.1886,-0.590941,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111256,1,0,83.6964,1.85855,-0.301182,0.00211028,-13,0,0,0,0,0,0,0,81.8588,78.6453,74.0398,50.5367,0.11114,0.997646,0.912057,0.732736,51.7363,-3.09975,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10590,2111268,1,0,174.336,-0.335468,-2.14171,0,-11,0,0,0,0,0,0,0,137.913,97.4255,69.1153,47.9277,0.10725,0.999062,0.558088,0.949891,28.9153,-0.962128,0,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111339,1,0,37.8375,-0.13966,-2.1801,0,13,0,0,0,0,0,0,0,162.626,89.4329,53.7901,42.9037,0.108123,0.98102,0.93398,0.817037,102.987,-0.483467,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111370,1,0,82.9457,-0.0567546,2.16699,0.00711304,13,0,0,0,0,0,0,0,108.595,63.6656,63.4434,60.2278,0.0715882,0.85949,0.996674,0.633321,56.9936,-2.88619,1,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111372,1,0,140.307,-0.320594,0.53824,0.0167326,-13,0,0,0,0,0,0,0,278.101,72.7214,68.0984,67.4591,0.1056,0.0873019,0.234154,0.996786,218.785,0.80293,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111376,1,0,79.9341,-0.896527,1.96837,0,13,0,0,0,0,0,0,0,176.961,109.904,56.9489,53.9148,0.893817,0.99965,0.133005,0.274069,48.4405,1.14051,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111381,1,0,119.294,-1.0479,3.05711,0.0119103,-13,0,0,0,0,0,0,0,227.049,86.9218,67.1096,40.5822,0.978478,0.96909,0.0859946,0.080768,50.7697,2.65521,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111409,1,0,31.0341,0.33174,1.94763,0.0732891,11,0,0,0,0,0,0,0,119.23,95.0044,85.9701,62.2537,0.915061,0.133627,0.967463,0.181727,99.0762,2.0265,1,8,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111435,1,0,50.5176,-2.00788,-2.13529,0.0557466,-13,0,0,0,0,0,0,0,61.6685,57.9634,54.55,39.055,0.99573,0.102224,0.0896371,0.183071,24.3288,-2.618,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10591,2111442,1,0,139.127,-1.07802,-1.2753,0.0319532,13,0,0,0,0,0,0,0,121.692,78.5252,35.7995,34.735,0.846893,0.998294,0.134563,0.957823,57.7737,0.164495,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111871,1,0,73.2089,-0.371697,1.11371,0.00713897,-11,0,0,0,0,0,0,0,277.236,90.8936,82.1528,37.2373,0.0349052,0.998917,0.944323,0.528419,88.286,0.7306,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111888,1,0,44.011,-1.05887,-1.08206,0.0459892,-13,0,0,0,0,0,0,0,95.6611,77.6814,37.5876,36.0034,0.525685,0.981275,-0.1,0.861059,34.6382,-3.0589,0,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111892,1,0,279.714,-0.569432,-1.97922,0,11,0,0,0,0,0,0,0,146.91,68.4156,46.802,36.4572,0.0428885,0.155898,0.958928,0.993477,98.5234,-0.827248,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111898,1,0,99.2557,-1.33383,-0.326939,0.00467479,13,0,0,0,0,0,0,0,91.2669,86.8691,75.8761,47.306,0.952438,0.127555,0.995598,0.189345,40.4518,-1.22539,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111905,1,0,62.1705,1.31072,-0.746384,0,-13,0,0,0,0,0,0,0,114.047,102.154,78.4606,68.1397,0.139355,0.983603,0.0828828,0.935797,125.588,-1.40465,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111913,1,0,119.958,0.0849062,0.604066,0.0348589,-13,0,0,0,0,0,0,0,225.153,170.311,136.386,66.8083,0.879985,0.261869,0.41364,0.997622,94.2105,1.26932,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111924,1,0,87.4817,-0.638015,0.645077,0,13,0,0,0,0,0,0,0,234.573,104.322,77.8782,68.2311,0.811644,0.996386,0.698242,0.651224,16.73,-2.22436,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111943,1,0,84.3316,-1.78826,-2.71275,0,-13,0,0,0,0,0,0,0,262.8,204.95,127.736,78.7578,0.0732116,0.0439067,0.130543,0.99988,15.2395,-2.35965,0,9,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111954,1,0,65.6203,-0.728676,-1.60145,0.0262469,13,0,0,0,0,0,0,0,172.639,104.744,58.6138,57.9162,0.954572,-0.1,0.210922,0.147459,30.8683,0.125514,0,6,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111966,1,0,85.2597,-0.179327,-1.52966,0,-11,0,0,0,0,0,0,0,271.717,109.285,45.2152,41.6699,0.948208,0.985294,0.461979,0.241094,163.476,-1.14479,1,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111971,1,0,110.738,0.262509,-0.333662,0.0518028,-13,0,0,0,0,0,0,0,75.5673,67.4157,66.3344,40.4502,0.199276,0.995477,0.931924,0.493003,12.4671,1.88177,0,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2111984,1,0,82.3995,-0.384856,0.705415,0.00586624,13,0,0,0,0,0,0,0,169.152,116.233,112.114,50.464,0.898621,0.43897,0.855155,0.518955,151.515,0.515501,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112008,1,0,293.773,0.797432,-0.169979,0.022763,11,0,0,0,0,0,0,0,569.266,151.926,86.5463,62.7433,0.696003,0.583952,0.965008,0.112786,176.41,-0.218116,1,8,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112012,1,0,96.5895,0.299491,-0.238336,0.031508,-13,0,0,0,0,0,0,0,167.476,112.27,70.1221,58.3057,0.999732,0.815011,0.784497,0.959489,14.7155,1.09454,0,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112024,1,0,85.1388,0.0436259,0.34428,0.0132251,11,0,0,0,0,0,0,0,112.191,70.0902,60.6157,34.523,0.989879,0.783673,0.25979,0.944655,106.911,1.43464,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112027,1,0,71.232,-1.04651,-0.0360662,0.0749805,13,0,0,0,0,0,0,0,174.708,122.034,71.7828,40.7393,0.318076,0.883703,0.988864,0.991885,44.1742,2.79661,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112036,1,0,40.9255,0.533679,0.106,0.019269,-11,0,0,0,0,0,0,0,96.3363,89.5728,80.6538,40.4989,0.988465,0.795023,0.303237,0.893443,29.7673,-2.59366,0,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112045,1,0,113.03,0.0237889,-1.69591,0.0193601,-13,0,0,0,0,0,0,0,236.464,211.117,176.834,153.27,0.937699,0.992981,0.755749,0.998844,248.475,-1.15788,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112057,1,0,57.3466,0.544755,-2.04006,0.0346153,13,0,0,0,0,0,0,0,68.4104,68.3138,49.4864,37.0525,0.901864,0.999346,0.43289,0.32911,28.5544,1.74774,0,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10594,2112060,1,0,96.8846,-0.441297,0.989804,0.0187763,11,0,0,0,0,0,0,0,206.046,136.131,134.996,126.196,0.997784,0.0575092,0.992561,0.131861,150.785,1.48471,1,7,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113069,1,0,94.3422,-0.620321,-1.31126,0,-11,0,0,0,0,0,0,0,191.597,151.56,137.475,109.329,0.0873642,0.99841,0.317861,0.869083,19.862,-1.3993,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113072,1,0,56.9249,1.18602,2.29197,0.010983,11,0,0,0,0,0,0,0,151.72,67.6288,66.4876,62.9076,0.104998,1,0.999997,0.974318,111.702,2.96894,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113082,1,0,61.5727,1.63828,-1.19519,0.0287405,-11,0,0,0,0,0,0,0,115.332,102.808,73.6883,42.3479,0.985358,0.620853,0.968187,-0.1,31.3987,-3.00016,0,6,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113099,1,0,250.794,-0.906911,-3.04303,0.0144739,-11,0,0,0,0,0,0,0,482.602,259.922,216.475,101.373,0.118003,0.131061,0.956804,0.111927,300.438,3.02077,1,7,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113100,1,0,115.386,0.28195,1.23362,0.0567372,11,0,0,0,0,0,0,0,347.046,286.272,94.8522,84.819,0.989662,0.114849,0.99176,0.950379,84.1252,1.26174,1,6,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113119,1,0,215.596,-0.157742,-1.66242,0.0873789,-13,0,0,0,0,0,0,0,311.185,229.477,122.531,96.5755,0.999465,0.940436,0.947196,0.285411,72.9689,2.94282,1,5,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113139,1,0,85.6805,-0.510716,0.133454,0.0491224,11,0,0,0,0,0,0,0,108.553,102.129,54.1585,53.6895,0.0306113,0.950309,0.0997199,0.98832,56.6259,1.27037,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113148,1,0,47.8714,1.17083,-0.75663,0.0126032,-13,0,0,0,0,0,0,0,233.549,167.901,95.4697,77.3741,0.0319709,0.997343,0.4964,0.159949,46.0443,2.97488,1,9,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10600,2113174,1,0,157.264,0.126192,2.64194,0,13,0,0,0,0,0,0,0,113.474,49.2466,38.4697,30.1518,0.915324,0.985495,0.995974,0.155263,69.5687,2.28214,1,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
