run,lumi,event,is_e,is_mu,is_ee,is_emu,is_mumu,n_jets,n_btags,lep1_pt,lep1_iso,lep1_pdgId,lep2_pt,lep2_iso,lep2_pdgId,jet1_pt,jet2_pt,jet1_CSVv2,jet2_CSVv2,jet1_JecSF,jet1_JecSF_up,jet1_JecSF_down,MET_pt,MET_phi,mll,ttHFCategory,PUWeight,bWeight,triggerSF,lepIDSF,lepISOSF,Q2_upup,Q2_downdown,pdf_up,pdf_down
1,9763,1946248,0,1,0,0,0,5,2,42.7579,0.0422,13,-1,-1,-1,247.0331,85.6316,0.9843,0.1341,1.1059,1.0070,0.9930,140.8624,0.3334,-1,53,-1.0000,1.3806,0.9780,0.9728,0.9983,0.7908,1.3834,1.0674,0.9323
1,9763,1946249,1,0,0,0,0,7,2,114.4207,0.0000,11,-1,-1,-1,89.6668,83.7003,0.2347,0.2094,1.0633,1.0100,0.9900,46.4992,1.6088,-1,53,-1.0000,0.9450,0.9799,0.9850,0.9868,0.7414,1.6559,1.0192,0.9809
1,9763,1946260,1,0,0,0,0,6,4,38.6414,0.0000,11,-1,-1,-1,220.4808,136.0721,0.9736,0.8441,1.0569,1.0068,0.9932,93.6405,2.0486,-1,53,-1.0000,0.9596,0.9785,1.0010,0.9888,0.8993,1.2566,1.0270,0.9732
1,9763,1946286,1,0,0,0,0,5,3,66.8261,0.0000,-11,-1,-1,-1,163.9421,69.9857,0.9443,0.9883,1.0574,1.0078,0.9922,78.1007,2.7895,-1,53,-1.0000,1.0494,0.9718,0.9580,0.9857,0.7572,1.6679,1.0311,0.9687
1,9763,1946299,0,1,0,0,0,4,2,49.6513,0.0047,-13,-1,-1,-1,106.2159,96.6707,0.1870,0.9986,1.1296,1.0118,0.9882,83.7268,1.9698,-1,51,-1.0000,0.7956,0.9814,0.9794,0.9960,0.8092,1.3914,1.0470,0.9529
1,9763,1946305,0,1,0,0,0,6,3,35.3447,0.0723,13,-1,-1,-1,195.7146,185.5401,0.5463,0.9562,1.0593,1.0070,0.9930,32.8887,-0.6342,-1,51,-1.0000,0.4850,0.9747,0.9730,1.0009,0.8376,1.3492,1.0214,0.9788
1,9763,1946306,1,0,0,0,0,5,3,50.6822,0.0000,-11,-1,-1,-1,98.7026,78.9234,0.1185,0.9421,1.0317,1.0126,0.9874,30.2100,1.4114,-1,53,-1.0000,0.9082,0.9926,0.9860,0.9868,0.8269,1.3225,1.0167,0.9833
1,9763,1946328,1,0,0,0,0,6,2,96.3708,0.0000,11,-1,-1,-1,115.5633,97.3614,0.9820,0.4390,1.0948,1.0111,0.9889,124.3993,2.3475,-1,53,-1.0000,0.7815,0.9854,0.9995,0.9899,0.7290,1.6581,1.0183,0.9817
1,9763,1946336,0,0,0,1,0,2,2,40.6038,0.0000,11,32.7986,0.0000,-13,107.2792,72.5418,0.8249,0.9874,1.1315,1.0119,0.9881,67.9759,0.8061,75.4567,51,-1.0000,0.9589,0.9889,0.9446,1.0216,0.8484,1.2784,1.0228,0.9772
1,9763,1946343,0,1,0,0,0,4,3,60.2578,0.0080,13,-1,-1,-1,60.7512,38.3928,0.8755,0.2244,1.0767,1.0182,0.9818,46.8729,2.3443,-1,53,-1.0000,0.7109,0.9923,0.9965,0.9993,0.8316,1.3537,1.0354,0.9644
1,9763,1946376,0,1,0,0,0,5,2,171.4070,0.0008,13,-1,-1,-1,72.1027,50.0795,0.1090,0.9971,1.0319,1.0072,0.9928,103.5552,2.1009,-1,51,-1.0000,0.8399,0.9826,0.9791,0.9982,0.8257,1.3391,1.0171,0.9829
1,9763,1946377,1,0,0,0,0,4,2,56.5539,0.0148,11,-1,-1,-1,72.7487,55.7741,0.9663,0.9843,1.0186,1.0167,0.9833,40.4803,-2.6733,-1,53,-1.0000,0.9787,0.9787,0.9918,0.9848,0.8659,1.2565,1.0291,0.9708
1,9765,1946582,1,0,0,0,0,4,3,74.5876,0.0225,11,-1,-1,-1,102.3169,86.4640,0.9591,0.9990,1.0424,1.0120,0.9880,34.1951,1.0349,-1,51,-1.0000,0.5540,0.9828,0.9918,0.9848,0.7508,1.6374,1.0174,0.9824
1,9765,1946587,0,1,0,0,0,4,2,183.0171,0.0237,13,-1,-1,-1,291.2849,273.2707,0.9895,0.5192,1.0603,1.0072,0.9928,73.8215,-1.2031,-1,53,-1.0000,1.0606,0.9826,0.9791,0.9982,0.8185,1.3359,1.0249,0.9750
1,9765,1946602,0,1,0,0,0,5,3,25.7944,0.0165,-13,-1,-1,-1,91.3374,86.6364,0.8241,0.9415,1.0345,1.0139,0.9861,102.4212,-0.9808,-1,53,-1.0000,0.8770,0.9642,0.9782,0.9937,0.6903,1.7355,1.0186,0.9815
1,9765,1946604,1,0,0,0,0,8,2,347.1820,0.0000,-11,-1,-1,-1,175.3903,157.7531,0.8574,0.3002,1.0912,1.0087,0.9913,54.2329,2.7860,-1,53,-1.0000,1.0884,1.0133,0.9725,0.9897,0.7264,1.6310,1.0804,0.9224
1,9765,1946610,0,1,0,0,0,5,2,50.1076,0.0360,13,-1,-1,-1,127.8220,99.2052,0.5267,0.9973,1.0288,1.0097,0.9903,69.1473,0.3146,-1,53,-1.0000,1.5946,0.9834,0.9789,0.9966,0.8192,1.4333,1.0178,0.9822
1,9765,1946633,0,1,0,0,0,5,4,28.1592,0.0453,-13,-1,-1,-1,183.5409,173.3624,0.1754,0.9760,1.0996,1.0073,0.9927,114.2244,1.4779,-1,53,-1.0000,0.6625,0.9642,0.9782,0.9937,0.7928,1.4682,1.0229,0.9772
1,9765,1946639,1,0,0,0,0,8,2,50.4211,0.0067,-11,-1,-1,-1,156.6081,48.2646,0.8261,0.4836,1.1033,1.0082,0.9918,74.1839,1.9103,-1,0,-1.0000,1.2825,0.9807,0.9875,0.9888,0.7125,1.7477,1.0219,0.9779
1,9765,1946661,0,0,0,1,0,3,2,59.0999,0.0052,-13,56.4183,0.0000,11,120.8038,107.6620,0.8234,0.8987,1.0981,1.0104,0.9896,42.6854,-1.8004,130.5305,53,-1.0000,1.2558,0.9719,0.9379,0.9824,0.7885,1.4985,1.0170,0.9828
1,9765,1946670,0,1,0,0,0,6,3,45.3868,0.0621,-13,-1,-1,-1,82.3359,62.6563,0.9980,0.9994,1.0163,1.0152,0.9848,28.5234,-2.2274,-1,53,-1.0000,0.9009,0.9898,0.9928,0.9982,0.8215,1.3517,1.0461,0.9538
1,9765,1946685,0,0,0,0,1,3,2,107.4195,0.0670,13,74.9736,0.0000,-13,97.5449,85.3094,0.9982,0.8553,1.0724,1.0103,0.9897,134.4250,-2.3338,182.3640,51,-1.0000,0.8752,0.9330,0.9746,0.9988,0.7717,1.4067,1.0782,0.9214
1,9765,1946689,0,1,0,0,0,4,2,104.6528,0.0636,-13,-1,-1,-1,147.3436,85.5267,0.9015,0.1532,1.0377,1.0086,0.9914,15.6036,-0.3843,-1,53,-1.0000,0.8101,0.9729,0.9780,0.9995,0.7901,1.4522,1.0189,0.9811
1,9765,1946693,0,1,0,0,0,5,2,44.3370,0.0108,13,-1,-1,-1,166.0468,109.7256,0.6755,0.8568,1.0490,1.0077,0.9923,121.9577,2.3473,-1,51,-1.0000,1.9039,0.9814,0.9794,0.9960,0.7199,1.7658,1.0182,0.9818
1,9765,1946701,0,1,0,0,0,6,3,34.3993,0.0000,13,-1,-1,-1,264.7766,179.4256,0.9891,0.9928,1.0584,1.0068,0.9932,295.3173,0.4449,-1,51,-1.0000,0.9078,0.9747,0.9730,1.0009,0.7437,1.8223,1.0264,0.9738
1,9765,1946710,0,1,0,0,0,4,3,169.1442,0.0260,13,-1,-1,-1,394.6285,161.6827,0.8406,0.8709,1.0615,1.0087,0.9913,193.4179,-0.2134,-1,51,-1.0000,0.8509,0.9826,0.9791,0.9982,0.7710,1.7863,1.0367,0.9639
1,9765,1946720,0,1,0,0,0,4,3,56.8786,0.0246,13,-1,-1,-1,203.9276,164.2535,0.8574,0.9863,1.0365,1.0069,0.9931,99.2257,1.4021,-1,51,-1.0000,0.7353,0.9760,0.9720,0.9987,0.7951,1.4395,1.0165,0.9834
1,9765,1946725,0,1,0,0,0,4,2,35.8209,0.1329,13,-1,-1,-1,259.5640,131.5383,0.1865,0.9942,1.0627,1.0068,0.9932,50.8170,-1.7092,-1,51,-1.0000,0.9305,0.9763,0.9805,0.9946,0.7816,1.6075,1.0218,0.9784
1,9765,1946730,1,0,0,0,0,4,2,106.9756,0.0071,11,-1,-1,-1,130.2734,116.2470,0.8940,0.0947,1.0648,1.0088,0.9912,90.3451,2.1474,-1,53,-1.0000,0.9215,1.0014,0.9918,0.9848,0.7669,1.4070,1.0280,0.9723
1,9765,1946732,0,1,0,0,0,6,4,37.3153,0.0000,-13,-1,-1,-1,275.8425,256.0512,0.8036,0.9890,1.0490,1.0070,0.9930,73.8345,-0.0201,-1,53,-1.0000,0.7409,0.9763,0.9805,0.9946,0.8391,1.3244,1.0315,0.9684
1,9765,1946734,0,0,0,1,0,5,3,52.7913,0.1478,-13,32.9319,0.0000,11,572.3870,216.2944,0.0894,0.9072,1.1232,1.0112,0.9888,269.9893,0.9435,68.2735,53,-1.0000,0.5022,0.9785,0.9993,0.9873,0.8088,1.3372,1.0183,0.9818
1,9765,1946738,0,1,0,0,0,7,2,55.0302,0.0438,13,-1,-1,-1,95.1786,66.3291,0.6020,0.9952,1.0947,1.0134,0.9866,35.6048,2.2260,-1,51,-1.0000,0.6300,0.9760,0.9720,0.9987,0.8334,1.3704,1.0210,0.9792
1,9765,1946741,0,1,0,0,0,5,3,62.9688,0.0163,13,-1,-1,-1,135.6664,79.7648,0.0832,0.8288,1.0320,1.0092,0.9908,194.8119,-2.3091,-1,53,-1.0000,0.6876,0.9923,0.9965,0.9993,0.7009,1.6655,1.0224,0.9778
1,9765,1946760,0,1,0,0,0,6,2,165.7739,0.0000,-13,-1,-1,-1,213.4744,161.3124,0.9963,0.1560,1.0486,1.0068,0.9932,48.2135,-2.7116,-1,51,-1.0000,0.7530,0.9826,0.9791,0.9982,0.8055,1.4148,1.0216,0.9786
1,9765,1946763,0,1,0,0,0,5,3,125.5854,0.0000,13,-1,-1,-1,160.3378,150.0551,0.9893,0.8756,1.0578,1.0078,0.9922,51.4192,0.5788,-1,0,-1.0000,0.5920,0.9826,0.9791,0.9982,0.7711,1.5061,1.0202,0.9798
1,9765,1946765,1,0,0,0,0,5,3,90.5877,0.0000,-11,-1,-1,-1,79.3117,60.1383,0.8892,0.7836,1.0373,1.0128,0.9872,106.3096,3.0892,-1,53,-1.0000,0.7993,0.9854,0.9995,0.9899,0.8804,1.2726,1.0242,0.9757
1,9765,1946772,0,1,0,0,0,5,2,121.0221,0.0134,-13,-1,-1,-1,62.8460,59.9923,0.9988,0.1747,1.0428,1.0095,0.9905,21.9022,-1.7628,-1,53,-1.0000,0.5817,0.9826,0.9791,0.9982,0.7985,1.3903,1.0241,0.9758
1,9765,1946777,1,0,0,0,0,5,3,224.9269,0.0052,-11,-1,-1,-1,269.3120,125.0919,0.8507,0.1773,1.0517,1.0069,0.9931,111.3450,3.0423,-1,51,-1.0000,0.6980,1.0014,0.9918,0.9848,0.6873,1.8268,1.0225,0.9778
1,9816,1956779,1,0,0,0,0,7,4,70.1246,0.0000,-11,-1,-1,-1,125.9950,112.3178,0.0993,0.9877,1.0370,1.0098,0.9902,72.0571,1.8970,-1,51,-1.0000,0.4105,0.9843,0.9833,0.9888,0.7796,1.5723,1.0170,0.9830
1,9816,1956797,0,1,0,0,0,5,3,52.2641,0.1246,-13,-1,-1,-1,87.6914,77.2162,0.1450,0.9879,1.0260,1.0143,0.9857,34.6263,1.9345,-1,53,-1.0000,0.7149,0.9834,0.9789,0.9966,0.8338,1.3247,1.0224,0.9778
1,9816,1956802,1,0,0,0,0,6,3,66.9774,0.0364,-11,-1,-1,-1,136.3379,109.0557,0.9884,0.0678,1.0479,1.0092,0.9908,35.0782,1.2090,-1,51,-1.0000,0.6983,0.9828,0.9918,0.9848,0.7893,1.7844,1.0193,0.9805
1,9816,1956816,1,0,0,0,0,6,3,31.6220,0.0000,11,-1,-1,-1,121.3307,80.4775,0.1187,0.9773,1.1075,1.0105,0.9895,139.5572,-1.0020,-1,53,-1.0000,0.7327,0.9700,0.9842,0.9908,0.8213,1.3454,1.0176,0.9823
1,9816,1956820,1,0,0,0,0,8,4,85.8262,0.0029,11,-1,-1,-1,146.9580,119.1970,0.9884,0.9937,1.0342,1.0086,0.9914,136.4269,-2.4056,-1,53,-1.0000,0.5506,0.9843,0.9833,0.9888,0.8401,1.4171,1.0225,0.9774
1,9816,1956848,0,1,0,0,0,8,2,61.6165,0.0178,13,-1,-1,-1,282.9475,106.0073,0.9918,0.1431,1.0473,1.0071,0.9929,68.9187,1.5900,-1,53,-1.0000,0.5706,0.9729,0.9780,0.9995,0.7678,1.4673,1.0729,0.9269
1,9816,1956850,1,0,0,0,0,5,3,33.1714,0.0238,-11,-1,-1,-1,89.5334,64.4143,0.9461,0.8252,1.0472,1.0139,0.9861,91.0780,0.9011,-1,53,-1.0000,1.2540,0.9700,0.9842,0.9908,0.8193,1.3419,1.0300,0.9699
1,9816,1956861,0,0,0,1,0,6,3,66.6000,0.0012,-11,57.2707,0.0521,13,176.0936,100.2074,0.6983,0.9274,1.0436,1.0074,0.9926,104.1571,1.1853,35.4755,53,-1.0000,0.6653,0.9599,0.9785,0.9865,0.7926,1.3942,1.0245,0.9754
1,9816,1956865,0,1,0,0,0,5,3,34.4174,0.0271,13,-1,-1,-1,65.5817,63.2906,0.5888,0.8731,1.0230,1.0180,0.9820,58.2502,1.1697,-1,53,-1.0000,0.7661,0.9763,0.9805,0.9946,0.7491,1.7059,1.0218,0.9779
1,9816,1956869,1,0,0,0,0,6,2,86.2302,0.0000,-11,-1,-1,-1,178.7917,158.1201,0.7243,0.9962,1.0390,1.0072,0.9928,61.8996,-1.6770,-1,52,-1.0000,0.5212,0.9718,0.9580,0.9857,0.8352,1.3023,1.0233,0.9768
1,9816,1956870,0,1,0,0,0,10,3,60.9919,0.0000,13,-1,-1,-1,409.5811,262.3904,0.7172,0.5021,1.0642,1.0089,0.9911,94.1861,2.9077,-1,53,-1.0000,0.6954,0.9826,0.9791,0.9982,0.7102,1.7739,1.0229,0.9774
1,9816,1956872,1,0,0,0,0,5,2,55.4974,0.0000,-11,-1,-1,-1,104.4491,76.2421,0.8868,0.9985,1.0450,1.0118,0.9882,42.9807,0.8836,-1,53,-1.0000,0.9123,0.9787,0.9918,0.9848,0.7092,1.7072,1.0223,0.9779
1,9816,1956876,1,0,0,0,0,5,4,144.8898,0.0039,-11,-1,-1,-1,474.6577,177.4693,0.9608,0.9238,1.0609,1.0100,0.9900,360.7126,1.6638,-1,53,-1.0000,0.5089,1.0014,0.9918,0.9848,0.7343,1.5673,1.0399,0.9599
1,9816,1956877,0,1,0,0,0,7,2,64.5667,0.0099,-13,-1,-1,-1,428.1517,332.7963,0.9252,0.5366,1.0610,1.0092,0.9908,39.4853,-2.0714,-1,53,-1.0000,0.9880,0.9923,0.9965,0.9993,0.8023,1.4086,1.0308,0.9693
1,9816,1956880,1,0,0,0,0,4,2,98.4272,0.1300,-11,-1,-1,-1,129.4499,50.4789,0.2681,0.9062,1.1261,1.0100,0.9900,135.2306,-0.5165,-1,41,-1.0000,1.0391,0.9828,0.9918,0.9848,0.8474,1.3044,1.0642,0.9355
1,9816,1956892,1,0,0,0,0,6,2,122.2786,0.0022,11,-1,-1,-1,159.2393,87.2229,0.9988,0.8942,1.0736,1.0080,0.9920,15.8035,0.4348,-1,53,-1.0000,0.9534,0.9947,0.9995,0.9899,0.7416,1.7016,1.0199,0.9799
1,9816,1956894,0,1,0,0,0,4,3,33.1736,0.0117,-13,-1,-1,-1,77.6517,69.5337,0.1260,0.9603,1.1082,1.0162,0.9838,21.8228,0.6667,-1,53,-1.0000,0.6595,0.9747,0.9730,1.0009,0.8434,1.2887,1.0222,0.9779
1,9816,1956897,0,0,0,0,1,4,2,47.8947,0.0752,-13,31.1395,0.0000,13,201.0700,48.2901,0.8689,0.0846,1.0488,1.0069,0.9931,275.9853,1.9109,128.1254,53,-1.0000,0.7959,0.9511,0.9591,0.9912,0.8328,1.3487,1.0408,0.9594
1,9816,1956912,0,0,0,1,0,7,3,123.5201,0.0251,11,116.5971,0.0297,-13,91.3673,68.2075,0.9900,0.8631,1.0359,1.0097,0.9903,56.8285,-2.7127,305.8508,53,-1.0000,0.7862,0.9599,0.9628,0.9870,0.7457,1.5644,1.0234,0.9768
1,9816,1956914,1,0,0,0,0,6,3,37.2929,0.0425,-11,-1,-1,-1,103.9590,58.1070,0.3234,0.1200,1.0276,1.0119,0.9881,55.6159,2.7465,-1,53,-1.0000,1.3608,0.9776,0.9865,0.9857,0.8394,1.4817,1.0167,0.9833
1,9816,1956929,0,1,0,0,0,4,2,55.1890,0.1493,13,-1,-1,-1,151.0544,141.8585,0.1878,0.9860,1.0746,1.0085,0.9915,47.1199,0.6514,-1,51,-1.0000,1.6775,0.9834,0.9789,0.9966,0.8060,1.4493,1.0250,0.9748
1,9816,1956938,0,1,0,0,0,6,4,48.0685,0.1462,-13,-1,-1,-1,188.4318,184.9129,0.8718,0.9843,1.0511,1.0070,0.9930,86.5802,2.9905,-1,53,-1.0000,0.5643,0.9780,0.9728,0.9983,0.8943,1.2261,1.0887,0.9137
1,9816,1956946,0,1,0,0,0,4,3,35.8346,0.0641,13,-1,-1,-1,166.5198,98.7223,0.9949,0.9604,1.0543,1.0076,0.9924,58.6442,1.5582,-1,51,-1.0000,0.9795,0.9763,0.9805,0.9946,0.8244,1.3622,1.0223,0.9779
1,9816,1956956,1,0,0,0,0,5,2,133.0891,0.0000,11,-1,-1,-1,345.4214,303.9845,0.5952,0.7982,1.0613,1.0080,0.9920,54.5223,1.1514,-1,53,-1.0000,1.4880,1.0014,0.9918,0.9848,0.8060,1.3577,1.0317,0.9682
1,9816,1956967,1,0,0,0,0,5,3,59.9504,0.0000,11,-1,-1,-1,115.5024,77.1821,0.8037,0.9991,1.0460,1.0111,0.9889,70.0999,-2.3691,-1,53,-1.0000,1.7048,0.9815,0.9995,0.9899,0.8051,1.4576,1.0211,0.9791
1,9816,1956968,0,1,0,0,0,7,2,76.2557,0.0000,13,-1,-1,-1,98.8024,70.1826,0.3095,0.9410,1.0770,1.0128,0.9872,23.5572,0.3914,-1,51,-1.0000,0.7059,0.9826,0.9791,0.9982,0.7372,1.6206,1.0225,0.9777
1,9816,1956971,0,1,0,0,0,7,3,83.6748,0.0000,13,-1,-1,-1,150.0469,96.7190,0.8178,0.9986,1.1238,1.0085,0.9915,103.9377,1.2091,-1,53,-1.0000,0.9695,0.9729,0.9780,0.9995,0.8044,1.4317,1.0208,0.9791
1,9816,1956977,0,1,0,0,0,5,2,38.0836,0.0856,13,-1,-1,-1,121.6098,116.4365,0.9808,0.1195,1.0354,1.0102,0.9898,218.1410,0.7704,-1,53,-1.0000,0.5654,0.9763,0.9805,0.9946,0.8924,1.2352,1.0347,0.9654
1,9818,1957184,0,1,0,0,0,8,3,30.9215,0.0619,13,-1,-1,-1,186.2553,171.0122,0.9257,0.9789,1.0502,1.0071,0.9929,44.9284,2.5577,-1,51,-1.0000,1.0369,0.9763,0.9805,0.9946,0.7525,1.6798,1.0244,0.9756
1,9818,1957187,1,0,0,0,0,4,2,52.2787,0.0078,-11,-1,-1,-1,244.5681,216.9331,0.9877,0.5840,1.1159,1.0067,0.9933,182.5581,2.0466,-1,51,-1.0000,0.9108,0.9787,0.9904,0.9848,0.7344,1.6983,1.0287,0.9711
1,9818,1957188,1,0,0,0,0,8,4,107.1420,0.0000,11,-1,-1,-1,154.5292,147.5878,0.9447,0.9128,1.0993,1.0085,0.9915,40.4532,1.3658,-1,53,-1.0000,1.1347,1.0014,0.9918,0.9848,0.8259,1.3147,1.0221,0.9779
1,9818,1957189,0,1,0,0,0,4,3,98.6452,0.0000,13,-1,-1,-1,129.5226,47.7752,0.8435,0.9862,1.0370,1.0096,0.9904,52.5581,0.5740,-1,53,-1.0000,0.6180,0.9826,0.9791,0.9982,0.8445,1.3050,1.0239,0.9760
1,9818,1957190,0,1,0,0,0,5,2,71.9928,0.0000,13,-1,-1,-1,149.4657,88.6174,0.5304,0.8557,1.1334,1.0087,0.9913,162.1501,1.8685,-1,53,-1.0000,1.2051,0.9826,0.9791,0.9982,0.8190,1.3837,1.0191,0.9809
1,9818,1957196,0,0,0,1,0,3,3,73.1084,0.0297,13,59.5175,0.0000,-11,74.9555,68.2038,0.9478,0.9640,1.0381,1.0153,0.9847,134.0896,-2.7691,29.5361,53,-1.0000,0.8304,0.9599,0.9633,0.9863,0.8306,1.3174,1.0331,0.9671
1,9818,1957206,1,0,0,0,0,10,3,54.1038,0.0000,-11,-1,-1,-1,189.6055,146.1794,0.1295,0.3101,1.1180,1.0071,0.9929,259.6571,-2.5749,-1,53,-1.0000,1.2115,0.9815,1.0028,0.9899,0.8132,1.4126,1.0237,0.9766
1,9818,1957225,1,0,0,0,0,4,2,58.6369,0.0160,-11,-1,-1,-1,81.6898,72.8087,0.9990,0.1954,1.0189,1.0150,0.9850,55.7828,0.8197,-1,51,-1.0000,0.8374,0.9807,0.9833,0.9888,0.7593,1.5361,1.0193,0.9808
1,9818,1957228,1,0,0,0,0,4,3,35.4024,0.0000,11,-1,-1,-1,182.9819,101.7414,0.9909,0.8477,1.0409,1.0072,0.9928,189.0886,0.1815,-1,51,-1.0000,0.9058,0.9785,1.0010,0.9888,0.8080,1.3364,1.0231,0.9770
1,9818,1957237,1,0,0,0,0,6,3,103.6357,0.0000,11,-1,-1,-1,185.3842,159.0649,0.9910,0.1463,1.0570,1.0071,0.9929,32.5445,-0.7956,-1,51,-1.0000,1.2519,0.9799,0.9850,0.9868,0.8440,1.3734,1.0175,0.9825
1,9818,1957249,1,0,0,0,0,7,2,113.9465,0.0483,-11,-1,-1,-1,335.0451,302.2891,0.2517,0.9312,1.0598,1.0084,0.9916,43.7551,-0.5949,-1,53,-1.0000,1.2229,1.0014,0.9918,0.9848,0.7652,1.4103,1.0528,0.9473
1,9818,1957258,1,0,0,0,0,9,5,34.5204,0.0000,-11,-1,-1,-1,366.7681,134.7400,0.9803,0.9812,1.1079,1.0083,0.9917,57.4316,0.4587,-1,53,-1.0000,0.5713,0.9474,0.9828,0.9939,0.7923,1.3829,1.0237,0.9766
1,9818,1957263,0,0,0,1,0,4,2,63.3508,0.0033,13,48.5414,0.0244,-11,71.4973,54.2980,0.9986,0.9923,1.0174,1.0174,0.9826,64.4012,1.7337,102.6172,51,-1.0000,0.8192,0.9599,0.9819,0.9911,0.8233,1.3899,1.0915,0.9116
1,9818,1957301,0,1,0,0,0,7,4,39.1460,0.0000,-13,-1,-1,-1,505.8158,230.7676,0.2866,0.7254,1.0853,1.0105,0.9895,81.4946,0.5433,-1,53,-1.0000,0.4896,0.9763,0.9805,0.9946,0.9273,1.1888,1.0247,0.9752
1,9818,1957302,1,0,0,0,0,6,3,30.1739,0.0000,11,-1,-1,-1,91.3573,81.1548,0.9892,0.9959,1.0169,1.0134,0.9866,62.8131,-0.5254,-1,53,-1.0000,0.6868,0.9474,0.9828,0.9939,0.7692,1.5778,1.0224,0.9779
1,9818,1957312,0,1,0,0,0,6,3,62.6543,0.0559,-13,-1,-1,-1,308.3499,102.7040,0.9348,0.1088,1.1111,1.0074,0.9926,160.5568,-1.5656,-1,53,-1.0000,0.4403,0.9826,0.9791,0.9982,0.8251,1.3034,1.0382,0.9620
1,9818,1957316,0,1,0,0,0,5,2,29.3933,0.0689,-13,-1,-1,-1,93.1985,88.8862,0.9943,0.9469,1.0570,1.0133,0.9867,255.6471,3.0217,-1,53,-1.0000,1.2664,0.9642,0.9782,0.9937,0.7370,1.7163,1.0224,0.9779
1,9818,1957319,1,0,0,0,0,4,3,61.7989,0.0237,-11,-1,-1,-1,72.7213,43.5601,0.9952,0.9400,1.0310,1.0087,0.9913,72.6148,0.3361,-1,51,-1.0000,0.6019,0.9828,0.9918,0.9848,0.7251,1.6872,1.0230,0.9772
1,9818,1957325,0,1,0,0,0,6,2,140.0713,0.0156,13,-1,-1,-1,235.2540,109.9986,0.7916,0.8707,1.0483,1.0066,0.9934,131.9002,1.4269,-1,53,-1.0000,0.8486,0.9923,0.9965,0.9993,0.7952,1.4279,1.0237,0.9762
1,9818,1957331,0,0,0,1,0,3,2,51.1581,0.0041,-13,34.1059,0.0176,11,132.7043,96.9456,0.7489,0.9942,1.1197,1.0094,0.9906,41.6171,-1.4717,84.2501,53,-1.0000,0.6847,0.9599,0.9644,0.9824,0.7782,1.4124,1.0250,0.9750
1,9818,1957339,1,0,0,0,0,5,3,104.6034,0.0032,-11,-1,-1,-1,143.9356,108.2986,0.9763,0.9980,1.1301,1.0085,0.9915,101.7369,-1.4350,-1,53,-1.0000,0.6046,1.0295,0.9580,0.9842,0.8591,1.2846,1.0225,0.9774
1,9818,1957340,0,1,0,0,0,5,2,90.5140,0.0203,-13,-1,-1,-1,162.3285,119.8325,0.9959,0.6113,1.0397,1.0079,0.9921,75.9376,-2.4548,-1,53,-1.0000,0.7343,0.9826,0.9791,0.9982,0.7256,1.5991,1.0241,0.9758
1,9818,1957346,0,0,0,1,0,3,2,84.8318,0.0082,-11,23.9850,0.0744,13,74.5187,46.3096,0.9875,0.8289,1.0203,1.0135,0.9865,117.1305,-2.9187,72.2470,53,-1.0000,0.6763,0.9599,0.9658,0.9810,0.8605,1.2968,1.0248,0.9751
1,9818,1957354,1,0,0,0,0,5,3,51.7656,0.0000,-11,-1,-1,-1,95.2107,63.5286,0.1218,0.8609,1.0166,1.0132,0.9868,32.9264,-1.2704,-1,53,-1.0000,1.5181,0.9815,1.0028,0.9899,0.7878,1.5735,1.0166,0.9833
1,9818,1957362,1,0,0,0,0,4,2,64.1071,0.0564,11,-1,-1,-1,715.6749,498.2050,0.3603,0.4058,1.0672,1.0128,0.9872,120.5249,1.8063,-1,53,-1.0000,1.1831,0.9828,0.9918,0.9848,0.7578,1.4517,1.0540,0.9464
1,9818,1957369,0,1,0,0,0,5,2,173.0358,0.0000,13,-1,-1,-1,210.6736,74.8204,0.1665,0.0979,1.1173,1.0071,0.9929,79.8618,-2.9438,-1,51,-1.0000,0.8435,0.9729,0.9780,0.9995,0.8104,1.6312,1.0619,0.9378
1,9818,1957372,0,1,0,0,0,8,2,68.9691,0.0247,-13,-1,-1,-1,96.7989,74.2663,0.7954,0.0825,1.0114,1.0125,0.9875,94.1451,-2.9596,-1,51,-1.0000,0.6157,0.9826,0.9791,0.9982,0.8090,1.6557,1.0181,0.9820
1,9818,1957378,0,1,0,0,0,4,2,123.4446,0.0000,13,-1,-1,-1,143.9530,89.7171,0.8365,0.9790,1.0309,1.0088,0.9912,116.4884,-0.7602,-1,51,-1.0000,1.0364,0.9826,0.9791,0.9982,0.8024,1.4016,1.0223,0.9779
1,9773,1948180,0,1,0,0,0,6,2,80.8748,0.0222,13,-1,-1,-1,244.6778,118.5875,0.3148,0.3455,1.0526,1.0067,0.9933,87.3652,1.2358,-1,51,-1.0000,1.0533,0.9826,0.9791,0.9982,0.7584,1.6618,1.0224,0.9778
1,9773,1948182,1,0,0,0,0,5,2,51.7633,0.1177,-11,-1,-1,-1,142.9294,84.8471,0.9990,0.2014,1.0397,1.0088,0.9912,64.5848,-2.2149,-1,51,-1.0000,0.9594,0.9815,1.0028,0.9899,0.7244,1.6891,1.0228,0.9774
1,9773,1948212,0,1,0,0,0,5,3,38.6480,0.0122,-13,-1,-1,-1,109.4348,62.7725,0.9956,0.9991,1.0464,1.0113,0.9887,25.9021,2.8270,-1,51,-1.0000,0.6070,0.9763,0.9805,0.9946,0.8176,1.4671,1.0228,0.9774
